cv_algo	cv_param1	cv_param2	cv_val1	cv_val2	algo	level	mq_cnt	nc_cnt	sample_id	sample_type	best_cluster	best_match	majority_rule
hdbscan	min_cluster_size	min_samples	5.0	5	ocsvm	strain	123	90	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	5.0	5	ocsvm	exact	82	64	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	5.0	5	denovo	strain	54	31	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	5.0	5	denovo	exact	53	30	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	5	hdbscan	strain	391	116	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	5	hdbscan	exact	269	86	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	5	intersect	strain	397	119	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	5	intersect	exact	273	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	5	ocsvm	strain	128	90	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	5	ocsvm	exact	84	63	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	5	denovo	strain	51	35	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	5	denovo	exact	50	34	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	10	hdbscan	strain	395	118	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	10	hdbscan	exact	273	88	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	10	intersect	strain	401	118	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	10	intersect	exact	277	86	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	10	ocsvm	strain	125	92	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	10	ocsvm	exact	83	65	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	10	denovo	strain	47	35	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	10.0	10	denovo	exact	45	34	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	5	hdbscan	strain	398	121	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	5	hdbscan	exact	277	91	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	5	intersect	strain	403	122	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	5	intersect	exact	280	90	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	5	ocsvm	strain	121	85	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	5	ocsvm	exact	80	63	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	5	denovo	strain	55	37	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	5	denovo	exact	54	36	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	10	hdbscan	strain	395	118	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	10	hdbscan	exact	274	88	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	10	intersect	strain	401	118	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	10	intersect	exact	277	85	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	10	ocsvm	strain	127	91	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	10	ocsvm	exact	83	64	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	10	denovo	strain	47	33	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	10	denovo	exact	45	32	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	15	hdbscan	strain	396	114	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	15	hdbscan	exact	274	84	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	15	intersect	strain	402	114	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	15	intersect	exact	278	83	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	15	ocsvm	strain	124	92	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	15	ocsvm	exact	81	64	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	15	denovo	strain	45	27	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	15.0	15	denovo	exact	43	26	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	5	hdbscan	strain	394	119	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	5	hdbscan	exact	274	89	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	5	intersect	strain	400	119	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	5	intersect	exact	277	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	5	ocsvm	strain	128	88	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	5	ocsvm	exact	86	63	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	5	denovo	strain	48	35	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	5	denovo	exact	46	34	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	10	hdbscan	strain	395	117	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	10	hdbscan	exact	273	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	10	intersect	strain	401	116	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	10	intersect	exact	277	85	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	10	ocsvm	strain	121	89	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	10	ocsvm	exact	80	63	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	10	denovo	strain	46	32	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	10	denovo	exact	44	31	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	15	hdbscan	strain	397	116	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	15	hdbscan	exact	276	86	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	15	intersect	strain	402	115	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	15	intersect	exact	279	83	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	15	ocsvm	strain	129	91	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	15	ocsvm	exact	85	64	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	15	denovo	strain	51	33	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	15	denovo	exact	49	32	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	25	hdbscan	strain	396	109	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	25	hdbscan	exact	274	78	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	25	intersect	strain	402	111	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	25	intersect	exact	278	79	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	25	ocsvm	strain	118	83	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	25	ocsvm	exact	79	61	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	25	denovo	strain	43	25	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	25.0	25	denovo	exact	41	25	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	5	hdbscan	strain	395	120	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	5	hdbscan	exact	274	89	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	5	intersect	strain	399	120	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	5	intersect	exact	276	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	5	ocsvm	strain	123	88	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	5	ocsvm	exact	83	63	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	5	denovo	strain	48	34	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	5	denovo	exact	46	33	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	10	hdbscan	strain	395	117	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	10	hdbscan	exact	273	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	10	intersect	strain	401	119	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	10	intersect	exact	277	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	10	ocsvm	strain	119	86	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	10	ocsvm	exact	81	61	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	10	denovo	strain	46	34	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	10	denovo	exact	44	34	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	15	hdbscan	strain	396	119	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	15	hdbscan	exact	275	88	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	15	intersect	strain	402	120	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	15	intersect	exact	279	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	15	ocsvm	strain	130	89	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	15	ocsvm	exact	86	66	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	15	denovo	strain	51	35	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	15	denovo	exact	49	34	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	25	hdbscan	strain	397	114	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	25	hdbscan	exact	275	83	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	25	intersect	strain	403	114	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	25	intersect	exact	278	80	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	25	ocsvm	strain	125	91	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	25	ocsvm	exact	83	62	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	25	denovo	strain	43	29	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	25	denovo	exact	41	29	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	40	hdbscan	strain	398	107	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	40	hdbscan	exact	275	76	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	40	intersect	strain	406	111	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	40	intersect	exact	281	78	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	40	ocsvm	strain	124	89	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	40	ocsvm	exact	82	62	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	40	denovo	strain	43	25	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	40	denovo	exact	41	25	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	50	hdbscan	strain	396	107	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	50	hdbscan	exact	274	76	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	50	intersect	strain	402	110	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	50	intersect	exact	278	78	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	50	ocsvm	strain	124	90	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	50	ocsvm	exact	81	62	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	50	denovo	strain	35	24	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	50.0	50	denovo	exact	33	24	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	5	hdbscan	strain	395	118	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	5	hdbscan	exact	274	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	5	intersect	strain	399	115	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	5	intersect	exact	276	83	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	5	ocsvm	strain	123	90	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	5	ocsvm	exact	82	62	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	5	denovo	strain	47	33	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	5	denovo	exact	45	32	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	10	hdbscan	strain	396	116	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	10	hdbscan	exact	274	85	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	10	intersect	strain	403	117	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	10	intersect	exact	278	84	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	10	ocsvm	strain	124	95	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	10	ocsvm	exact	81	64	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	10	denovo	strain	46	32	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	10	denovo	exact	44	32	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	15	hdbscan	strain	394	120	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	15	hdbscan	exact	273	88	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	15	intersect	strain	400	120	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	15	intersect	exact	277	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	15	ocsvm	strain	119	88	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	15	ocsvm	exact	79	63	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	15	denovo	strain	50	35	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	15	denovo	exact	48	34	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	25	hdbscan	strain	396	114	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	25	hdbscan	exact	274	83	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	25	intersect	strain	402	116	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	25	intersect	exact	278	83	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	25	ocsvm	strain	129	89	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	25	ocsvm	exact	82	63	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	25	denovo	strain	43	29	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	25	denovo	exact	41	29	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	40	hdbscan	strain	398	110	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	40	hdbscan	exact	275	79	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	40	intersect	strain	406	114	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	40	intersect	exact	281	81	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	40	ocsvm	strain	122	86	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	40	ocsvm	exact	83	62	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	40	denovo	strain	43	29	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	40	denovo	exact	41	29	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	50	hdbscan	strain	396	108	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	50	hdbscan	exact	274	77	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	50	intersect	strain	402	111	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	50	intersect	exact	278	79	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	50	ocsvm	strain	124	92	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	50	ocsvm	exact	83	64	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	50	denovo	strain	35	25	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	50	denovo	exact	33	25	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	75	hdbscan	strain	399	106	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	75	hdbscan	exact	277	76	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	75	intersect	strain	407	110	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	75	intersect	exact	283	78	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	75	ocsvm	strain	129	92	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	75	ocsvm	exact	86	64	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	75	denovo	strain	36	24	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	75.0	75	denovo	exact	34	24	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	5	hdbscan	strain	393	125	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	5	hdbscan	exact	273	94	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	5	intersect	strain	403	125	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	5	intersect	exact	281	93	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	5	ocsvm	strain	121	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	5	ocsvm	exact	81	63	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	5	denovo	strain	59	40	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	5	denovo	exact	57	39	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	10	hdbscan	strain	395	119	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	10	hdbscan	exact	273	87	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	10	intersect	strain	401	118	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	10	intersect	exact	277	85	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	10	ocsvm	strain	124	88	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	10	ocsvm	exact	82	63	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	10	denovo	strain	46	33	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
hdbscan	min_cluster_size	min_samples	100.0	10	denovo	exact	44	33	High_Complexity_RH004	High_Complexity	6	High_Complexity_RH001	MR
